"variable","GROUP","concept","value","periode_group","time","siteid"
"K72","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K72","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K72","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K74","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K74","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K74","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K74","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K74","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K74","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K75","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K75","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K75","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K76","ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K76","ARDS_sup_49","DIAG-ICD10",6,"P1","after","FRBDX"
"K76","ARDS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"K76","NO_ARDS_18_49","DIAG-ICD10",7,"P2","after","FRBDX"
"K76","NO_ARDS_sup_49","DIAG-ICD10",5,"P1","after","FRBDX"
"K76","NO_ARDS_sup_49","DIAG-ICD10",7,"P2","after","FRBDX"
"K76","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K77","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K77","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K80","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K80","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K80","NO_ARDS_sup_49","DIAG-ICD10",6,"P2","after","FRBDX"
"K80","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K80","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K81","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K83","ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K83","ARDS_sup_49","DIAG-ICD10",13,"P1","after","FRBDX"
"K83","ARDS_sup_49","DIAG-ICD10",6,"P2","after","FRBDX"
"K83","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","after","FRBDX"
"K83","NO_ARDS_sup_49","DIAG-ICD10",7,"P2","after","FRBDX"
"K83","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K83","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K85","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K85","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K85","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K85","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"K86","NO_ARDS_sup_49","DIAG-ICD10",4,"P1","after","FRBDX"
"K86","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K86","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K90","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"K91","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"K92","ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K92","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K92","ARDS_sup_49","DIAG-ICD10",6,"P2","after","FRBDX"
"K92","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K92","NO_ARDS_sup_49","DIAG-ICD10",8,"P2","after","FRBDX"
"K92","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K92","OTHERS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"K93","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"K93","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L02","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L02","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L03","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L04","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L08","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L08","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L20","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L20","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L21","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L21","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L21","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L27","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L27","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L27","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L29","ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L29","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L29","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L29","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L29","NO_ARDS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"L30","ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L30","ARDS_sup_49","DIAG-ICD10",5,"P1","after","FRBDX"
"L30","ARDS_sup_49","DIAG-ICD10",6,"P2","after","FRBDX"
"L30","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L30","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","after","FRBDX"
"L30","NO_ARDS_sup_49","DIAG-ICD10",13,"P2","after","FRBDX"
"L30","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L30","OTHERS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"L40","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L40","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L40","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","after","FRBDX"
"L40","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"L40","OTHERS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L50","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L51","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L53","ARDS_sup_49","DIAG-ICD10",4,"P1","after","FRBDX"
"L53","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L53","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L53","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L53","NO_ARDS_sup_49","DIAG-ICD10",6,"P2","after","FRBDX"
"L53","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L57","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L57","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L57","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L60","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L60","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L65","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"L72","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L73","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L73","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L80","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L81","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L83","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L83","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L84","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L85","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L85","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L85","NO_ARDS_sup_49","DIAG-ICD10",5,"P2","after","FRBDX"
"L89","ARDS_18_49","DIAG-ICD10",8,"P1","after","FRBDX"
"L89","ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L89","ARDS_sup_49","DIAG-ICD10",39,"P1","after","FRBDX"
"L89","ARDS_sup_49","DIAG-ICD10",26,"P2","after","FRBDX"
"L89","NO_ARDS_sup_49","DIAG-ICD10",19,"P1","after","FRBDX"
"L89","NO_ARDS_sup_49","DIAG-ICD10",46,"P2","after","FRBDX"
"L89","OTHERS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L89","OTHERS_sup_49","DIAG-ICD10",7,"P1","after","FRBDX"
"L89","OTHERS_sup_49","DIAG-ICD10",34,"P2","after","FRBDX"
"L90","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L90","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L91","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L91","OTHERS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L95","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L95","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L97","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L97","NO_ARDS_sup_49","DIAG-ICD10",6,"P2","after","FRBDX"
"L97","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L98","ARDS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"L98","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"L98","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L98","NO_ARDS_sup_49","DIAG-ICD10",5,"P2","after","FRBDX"
"L98","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"L98","OTHERS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"L99","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M05","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M05","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M06","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M06","NO_ARDS_sup_49","DIAG-ICD10",4,"P1","after","FRBDX"
"M06","NO_ARDS_sup_49","DIAG-ICD10",5,"P2","after","FRBDX"
"M06","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M10","ARDS_sup_49","DIAG-ICD10",3,"P1","after","FRBDX"
"M10","ARDS_sup_49","DIAG-ICD10",7,"P2","after","FRBDX"
"M10","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M10","NO_ARDS_sup_49","DIAG-ICD10",6,"P2","after","FRBDX"
"M11","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M11","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","after","FRBDX"
"M11","NO_ARDS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"M11","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M11","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M13","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M13","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M13","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M15","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M15","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M16","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M16","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M17","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","after","FRBDX"
"M17","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M17","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M17","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M19","NO_ARDS_sup_49","DIAG-ICD10",5,"P1","after","FRBDX"
"M19","NO_ARDS_sup_49","DIAG-ICD10",5,"P2","after","FRBDX"
"M19","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M20","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M25","ARDS_sup_49","DIAG-ICD10",8,"P1","after","FRBDX"
"M25","ARDS_sup_49","DIAG-ICD10",8,"P2","after","FRBDX"
"M25","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M25","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M25","NO_ARDS_sup_49","DIAG-ICD10",15,"P1","after","FRBDX"
"M25","NO_ARDS_sup_49","DIAG-ICD10",27,"P2","after","FRBDX"
"M25","OTHERS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M25","OTHERS_sup_49","DIAG-ICD10",5,"P1","after","FRBDX"
"M25","OTHERS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"M30","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M31","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M31","NO_ARDS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"M32","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M32","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M32","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M33","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M33","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M34","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M35","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M35","NO_ARDS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"M35","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M40","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M41","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M43","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M43","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M43","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M43","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M45","OTHERS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M46","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M46","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M47","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","after","FRBDX"
"M47","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M47","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M48","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M48","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M48","NO_ARDS_sup_49","DIAG-ICD10",4,"P1","after","FRBDX"
"M48","NO_ARDS_sup_49","DIAG-ICD10",14,"P2","after","FRBDX"
"M48","OTHERS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"M49","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M49","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M51","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M51","NO_ARDS_sup_49","DIAG-ICD10",4,"P1","after","FRBDX"
"M51","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M53","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M54","ARDS_sup_49","DIAG-ICD10",6,"P1","after","FRBDX"
"M54","ARDS_sup_49","DIAG-ICD10",9,"P2","after","FRBDX"
"M54","NO_ARDS_18_49","DIAG-ICD10",4,"P1","after","FRBDX"
"M54","NO_ARDS_18_49","DIAG-ICD10",6,"P2","after","FRBDX"
"M54","NO_ARDS_sup_49","DIAG-ICD10",10,"P1","after","FRBDX"
"M54","NO_ARDS_sup_49","DIAG-ICD10",40,"P2","after","FRBDX"
"M54","OTHERS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M54","OTHERS_sup_49","DIAG-ICD10",3,"P1","after","FRBDX"
"M54","OTHERS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"M62","ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M62","ARDS_sup_49","DIAG-ICD10",9,"P1","after","FRBDX"
"M62","ARDS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"M62","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M62","NO_ARDS_sup_49","DIAG-ICD10",7,"P1","after","FRBDX"
"M62","NO_ARDS_sup_49","DIAG-ICD10",10,"P2","after","FRBDX"
"M62","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M62","OTHERS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"M75","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M75","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M75","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M75","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M76","ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M77","ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M79","ARDS_18_49","DIAG-ICD10",3,"P1","after","FRBDX"
"M79","ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M79","ARDS_sup_49","DIAG-ICD10",13,"P1","after","FRBDX"
"M79","ARDS_sup_49","DIAG-ICD10",12,"P2","after","FRBDX"
"M79","NO_ARDS_18_49","DIAG-ICD10",8,"P1","after","FRBDX"
"M79","NO_ARDS_18_49","DIAG-ICD10",16,"P2","after","FRBDX"
"M79","NO_ARDS_sup_49","DIAG-ICD10",42,"P1","after","FRBDX"
"M79","NO_ARDS_sup_49","DIAG-ICD10",37,"P2","after","FRBDX"
"M79","OTHERS_sup_49","DIAG-ICD10",6,"P1","after","FRBDX"
"M79","OTHERS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"M80","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M80","NO_ARDS_sup_49","DIAG-ICD10",11,"P1","after","FRBDX"
"M80","NO_ARDS_sup_49","DIAG-ICD10",14,"P2","after","FRBDX"
"M80","OTHERS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"M81","ARDS_sup_49","DIAG-ICD10",5,"P1","after","FRBDX"
"M81","ARDS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"M81","NO_ARDS_sup_49","DIAG-ICD10",8,"P1","after","FRBDX"
"M81","NO_ARDS_sup_49","DIAG-ICD10",14,"P2","after","FRBDX"
"M81","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M81","OTHERS_sup_49","DIAG-ICD10",6,"P2","after","FRBDX"
"M83","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M83","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M83","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M84","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"M85","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M85","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"M85","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M86","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M86","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","after","FRBDX"
"M86","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M87","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M87","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M87","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M88","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M88","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M88","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M88","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M89","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M89","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M90","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M90","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M91","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M92","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M94","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M95","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M95","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"M95","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M96","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M96","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M96","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M96","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M96","NO_ARDS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"M97","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M97","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M97","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M97","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M98","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M98","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M98","OTHERS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"M99","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"M99","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","after","FRBDX"
"N00","ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N02","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N02","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N02","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N02","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N02","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N03","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N03","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N03","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N04","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N04","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N04","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N05","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N08","ARDS_18_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N08","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N08","ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N08","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N08","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","after","FRBDX"
"N08","NO_ARDS_sup_49","DIAG-ICD10",9,"P2","after","FRBDX"
"N08","OTHERS_sup_49","DIAG-ICD10",4,"P2","after","FRBDX"
"N10","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N10","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N10","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N10","NO_ARDS_sup_49","DIAG-ICD10",8,"P2","after","FRBDX"
"N10","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N13","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N13","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N13","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N13","OTHERS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N14","ARDS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N14","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N15","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N16","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N17","ARDS_18_49","DIAG-ICD10",5,"P1","after","FRBDX"
"N17","ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N17","ARDS_sup_49","DIAG-ICD10",18,"P1","after","FRBDX"
"N17","ARDS_sup_49","DIAG-ICD10",17,"P2","after","FRBDX"
"N17","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N17","NO_ARDS_sup_49","DIAG-ICD10",6,"P1","after","FRBDX"
"N17","NO_ARDS_sup_49","DIAG-ICD10",15,"P2","after","FRBDX"
"N17","OTHERS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N17","OTHERS_sup_49","DIAG-ICD10",-99,"P1","after","FRBDX"
"N17","OTHERS_sup_49","DIAG-ICD10",6,"P2","after","FRBDX"
"N18","ARDS_18_49","DIAG-ICD10",-99,"P2","after","FRBDX"
"N18","ARDS_sup_49","DIAG-ICD10",8,"P1","after","FRBDX"
"N18","ARDS_sup_49","DIAG-ICD10",14,"P2","after","FRBDX"
